Consolidado Financeiro (doc 4040)                                                                                                                                     
Data de geração dos dados: 02/08/2013                                                                                                                                 
Fonte: Instituições financeiras                                                                                                                                       
DATA;COD.CONGLOMERADO;NOME CONGLOMERADO;ATRIBUTO;DOCUMENTO;CONTA;NOME CONTA;SALDO                                                                                     
200912;00010045;BRADESCO                                                    ;G;4040;0010000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO             ; 0000381601414181,55
200912;00010045;BRADESCO                                                    ;G;4040;0011000006;DISPONIBILIDADES                                  ; 0000006829931184,51
200912;00010045;BRADESCO                                                    ;G;4040;0011100009;CAIXA                                             ; 0000005405004332,43
200912;00010045;BRADESCO                                                    ;G;4040;0011200002;DEPOSITOS BANCARIOS                               ; 0000000007569403,51
200912;00010045;BRADESCO                                                    ;G;4040;0011300005;RESERVAS LIVRES                                   ; 0000000001775291,58
200912;00010045;BRADESCO                                                    ;G;4040;0011400008;APLICACOES EM OURO                                ; 0000000000064656,70
200912;00010045;BRADESCO                                                    ;G;4040;0011500001;DISPONIBILIDADES EM MOEDAS ESTRANGEIRAS           ; 0000001415517500,29
200912;00010045;BRADESCO                                                    ;G;4040;0012000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ           ; 0000110718295023,37
200912;00010045;BRADESCO                                                    ;G;4040;0012100008;APLICACOES EM OPERACOES COMPROMISSADAS            ; 0000101837674553,73
200912;00010045;BRADESCO                                                    ;G;4040;0012200001;APLICACOES EM DEPOSITOS INTERFINANCEIROS          ; 0000005313729676,42
200912;00010045;BRADESCO                                                    ;G;4040;0012600003;APLICA OES EM MOEDAS ESTRANGEIRAS                 ; 0000003566890793,22
200912;00010045;BRADESCO                                                    ;G;4040;0013000004;TITULOS E VAL. MOB. E INST. FINANC. DERIVATIVOS   ; 0000057040434165,43
200912;00010045;BRADESCO                                                    ;G;4040;0013100007;LIVRES                                            ; 0000026581617524,45
200912;00010045;BRADESCO                                                    ;G;4040;0013200000;VINCULADOS A OPERACOES COMPROMISSADAS             ; 0000007401898846,30
200912;00010045;BRADESCO                                                    ;G;4040;0013300003;INSTRUMENTOS FINANCEIROS DERIVATIVOS              ; 0000001359585469,83
200912;00010045;BRADESCO                                                    ;G;4040;0013400006;VINCULADOS AO BANCO CENTRAL                       ; 0000014772222917,39
200912;00010045;BRADESCO                                                    ;G;4040;0013500009;VINCULADO A AQUIS.ACOES DE EMPRESAS ESTATAIS      ; 0000000094143137,94
200912;00010045;BRADESCO                                                    ;G;4040;0013600002;VINCULADOS A PRESTACAO DE GARANTIAS               ; 0000005284646932,15
200912;00010045;BRADESCO                                                    ;G;4040;0013700005;TÍTULOS OBJ. OPER. COMPROMISSADAS COM LIVRE MOV   ; 0000001546319337,37
200912;00010045;BRADESCO                                                    ;G;4040;0014000003;RELACOES INTERFINANCEIRAS                         ; 0000018483518111,74
200912;00010045;BRADESCO                                                    ;G;4040;0014100006;DIREITOS JUNTO A PARTIC. DE SISTEMAS DE LIQUIDAÇÃO; 0000000050312952,60
200912;00010045;BRADESCO                                                    ;G;4040;0014200009;CREDITOS VINCULADOS                               ; 0000018414357664,08
200912;00010045;BRADESCO                                                    ;G;4040;0014400005;RELACOES COM CORRESPONDENTES                      ; 0000000018847495,06
200912;00010045;BRADESCO                                                    ;G;4040;0015000002;RELACOES INTERDEPENDENCIAS                        ; 0000000240624253,70
200912;00010045;BRADESCO                                                    ;G;4040;0015200008;TRANSFERENCIAS INTERNAS DE RECURSOS               ; 0000000240624253,70
200912;00010045;BRADESCO                                                    ;G;4040;0016000001;OPERACOES DE CREDITO                              ; 0000137804604926,04
200912;00010045;BRADESCO                                                    ;G;4040;0016100004;EMPRESTIMOS E TITULOS DESCONTADOS                 ; 0000086721844480,29
200912;00010045;BRADESCO                                                    ;G;4040;0016200007;FINANCIAMENTOS                                    ; 0000045727004848,28
200912;00010045;BRADESCO                                                    ;G;4040;0016300000;FINANCIAMENTOS RURAIS E AGROINDUSTRIAIS           ; 0000011968457881,97
200912;00010045;BRADESCO                                                    ;G;4040;0016400003;FINANCIAMENTOS IMOBILIARIOS                       ; 0000006955569185,03
200912;00010045;BRADESCO                                                    ;G;4040;0016500006;FINANCIAMENTOS DE TITULOS E VALORES MOBILIARIOS   ; 0000000082958457,36
200912;00010045;BRADESCO                                                    ;G;4040;0016600009;FINANCIAMENTOS DE INFRAESTRUTURA E DESENVOLVIMENTO; 0000000087771485,62
200912;00010045;BRADESCO                                                    ;G;4040;0016900008;(-) PROVISOES PARA OPERACOES DE CREDITO           ;-0000013739001412,51
200912;00010045;BRADESCO                                                    ;G;4040;0017000000;OPERACOES DE ARRENDAMENTO MERCANTIL               ;-0000001546226358,53
200912;00010045;BRADESCO                                                    ;G;4040;0017100003;ARRENDAMENTOS FINANCEIROS A RECEBER               ; 0000000207674458,96
200912;00010045;BRADESCO                                                    ;G;4040;0017900007;(-) PROVISOES PARA OPER. DE ARRENDAMENTO MERCANTIL;-0000001753900817,49
200912;00010045;BRADESCO                                                    ;G;4040;0018000009;OUTROS CREDITOS                                   ; 0000049930157914,14
200912;00010045;BRADESCO                                                    ;G;4040;0018100002;AVAIS E FIANCAS HONRADOS                          ; 0000000021091945,54
200912;00010045;BRADESCO                                                    ;G;4040;0018200005;CARTEIRA DE CAMBIO                                ; 0000008969252119,03
200912;00010045;BRADESCO                                                    ;G;4040;0018300008;RENDAS A RECEBER                                  ; 0000005683627715,56
200912;00010045;BRADESCO                                                    ;G;4040;0018400001;NEGOCIACAO E INTERMEDIACAO DE VALORES             ; 0000001173001323,19
200912;00010045;BRADESCO                                                    ;G;4040;0018800003;DIVERSOS                                          ; 0000034866741766,54
200912;00010045;BRADESCO                                                    ;G;4040;0018900006;(-) PROVISOES PARA OUTROS CREDITOS                ;-0000000783556955,72
200912;00010045;BRADESCO                                                    ;G;4040;0019000008;OUTROS VALORES E BENS                             ; 0000002100074961,15
200912;00010045;BRADESCO                                                    ;G;4040;0019800002;OUTROS VALORES E BENS                             ; 0000000405265437,11
